"uniprot_id","mirna/enriched_term"
"Q17AZ6","aae-mir-5119-5p"
"Q17AZ6","Regulation of biological process"
"Q17E80","aae-mir-5119-5p"
"Q17E80","Regulation of biological process"
"Q17EB3","aae-mir-5119-5p"
"Q17EB3","Regulation of biological process"
"Q17EP7","aae-mir-5119-5p"
"Q17EP7","Regulation of biological process"
"Q17GH6","aae-mir-5119-5p"
"Q17GH6","Regulation of biological process"
"Q17GI1","aae-mir-5119-5p"
"Q17GI1","Regulation of biological process"
"Q17HA9","aae-mir-5119-5p"
"Q17HA9","Regulation of biological process"
"Q17IA0","aae-mir-5119-5p"
"Q17IA0","Regulation of biological process"
"Q17K20","aae-mir-5119-5p"
"Q17K20","Regulation of biological process"
"Q17LA6","aae-mir-5119-5p"
"Q17LA6","Regulation of biological process"
"Q17M42","aae-mir-5119-5p"
"Q17M42","Regulation of biological process"
"Q17MM5","aae-mir-5119-5p"
"Q17MM5","Regulation of biological process"
"Q1HQT7","aae-mir-5119-5p"
"Q1HQT7","Regulation of biological process"
"Q1HRW3","aae-mir-5119-5p"
"Q1HRW3","Regulation of biological process"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","ERBB2 Regulates Cell Motility"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","ERBB2 Regulates Cell Motility"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","ERBB2 Regulates Cell Motility"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","GRB2 events in ERBB2 signaling"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","GRB2 events in ERBB2 signaling"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","GRB2 events in ERBB2 signaling"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","PI3K events in ERBB2 signaling"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","PI3K events in ERBB2 signaling"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","PI3K events in ERBB2 signaling"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","PI3K events in ERBB4 signaling"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","PI3K events in ERBB4 signaling"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","PI3K events in ERBB4 signaling"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","SHC1 events in ERBB2 signaling"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","SHC1 events in ERBB2 signaling"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","SHC1 events in ERBB2 signaling"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","SHC1 events in ERBB4 signaling"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","SHC1 events in ERBB4 signaling"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","SHC1 events in ERBB4 signaling"
"J9EAF0","aae-mir-34-5p"
"J9EAF0","Cell periphery"
"J9EAN8","aae-mir-34-5p"
"J9EAN8","Cell periphery"
"Q0C7B1","aae-mir-34-5p"
"Q0C7B1","Cell periphery"
"Q0IEP7","aae-mir-34-5p"
"Q0IEP7","Cell periphery"
"Q0IF14","aae-mir-34-5p"
"Q0IF14","Cell periphery"
"Q16EE7","aae-mir-34-5p"
"Q16EE7","Cell periphery"
"Q16F21","aae-mir-34-5p"
"Q16F21","Cell periphery"
"Q16F46","aae-mir-34-5p"
"Q16F46","Cell periphery"
"Q16GK5","aae-mir-34-5p"
"Q16GK5","Cell periphery"
"Q16GL8","aae-mir-34-5p"
"Q16GL8","Cell periphery"
"Q16HK0","aae-mir-34-5p"
"Q16HK0","Cell periphery"
"Q16IG3","aae-mir-34-5p"
"Q16IG3","Cell periphery"
"Q16IN4","aae-mir-34-5p"
"Q16IN4","Cell periphery"
"Q16JC3","aae-mir-34-5p"
"Q16JC3","Cell periphery"
"Q16KH2","aae-mir-34-5p"
"Q16KH2","Cell periphery"
"Q16KQ8","aae-mir-34-5p"
"Q16KQ8","Cell periphery"
"Q16KQ9","aae-mir-34-5p"
"Q16KQ9","Cell periphery"
"Q16KR0","aae-mir-34-5p"
"Q16KR0","Cell periphery"
"Q16KR1","aae-mir-34-5p"
"Q16KR1","Cell periphery"
"Q16LX7","aae-mir-34-5p"
"Q16LX7","Cell periphery"
"Q16N83","aae-mir-34-5p"
"Q16N83","Cell periphery"
"Q16N99","aae-mir-34-5p"
"Q16N99","Cell periphery"
"Q16NP6","aae-mir-34-5p"
"Q16NP6","Cell periphery"
"Q16P14","aae-mir-34-5p"
"Q16P14","Cell periphery"
"Q16PP6","aae-mir-34-5p"
"Q16PP6","Cell periphery"
"Q16QH9","aae-mir-34-5p"
"Q16QH9","Cell periphery"
"Q16QS7","aae-mir-34-5p"
"Q16QS7","Cell periphery"
"Q16R23","aae-mir-34-5p"
"Q16R23","Cell periphery"
"Q16R88","aae-mir-34-5p"
"Q16R88","Cell periphery"
"Q16RK1","aae-mir-34-5p"
"Q16RK1","Cell periphery"
"Q16RP7","aae-mir-34-5p"
"Q16RP7","Cell periphery"
"Q16RY8","aae-mir-34-5p"
"Q16RY8","Cell periphery"
"Q16SB0","aae-mir-34-5p"
"Q16SB0","Cell periphery"
"Q16TR7","aae-mir-34-5p"
"Q16TR7","Cell periphery"
"Q16TV9","aae-mir-34-5p"
"Q16TV9","Cell periphery"
"Q16UK9","aae-mir-34-5p"
"Q16UK9","Cell periphery"
"Q16UU9","aae-mir-34-5p"
"Q16UU9","Cell periphery"
"Q16VP6","aae-mir-34-5p"
"Q16VP6","Cell periphery"
"Q16W03","aae-mir-34-5p"
"Q16W03","Cell periphery"
"Q16WA7","aae-mir-34-5p"
"Q16WA7","Cell periphery"
"Q16WF1","aae-mir-34-5p"
"Q16WF1","Cell periphery"
"Q16XT3","aae-mir-34-5p"
"Q16XT3","Cell periphery"
"Q16Y37","aae-mir-34-5p"
"Q16Y37","Cell periphery"
"Q16Z71","aae-mir-34-5p"
"Q16Z71","Cell periphery"
"Q170K4","aae-mir-34-5p"
"Q170K4","Cell periphery"
"Q170K8","aae-mir-34-5p"
"Q170K8","Cell periphery"
"Q170K9","aae-mir-34-5p"
"Q170K9","Cell periphery"
"Q170V1","aae-mir-34-5p"
"Q170V1","Cell periphery"
"Q171J8","aae-mir-34-5p"
"Q171J8","Cell periphery"
"Q171N7","aae-mir-34-5p"
"Q171N7","Cell periphery"
"Q172J7","aae-mir-34-5p"
"Q172J7","Cell periphery"
"Q172L3","aae-mir-34-5p"
"Q172L3","Cell periphery"
"Q173B0","aae-mir-34-5p"
"Q173B0","Cell periphery"
"Q174W8","aae-mir-34-5p"
"Q174W8","Cell periphery"
"Q179N7","aae-mir-34-5p"
"Q179N7","Cell periphery"
"Q179Z3","aae-mir-34-5p"
"Q179Z3","Cell periphery"
"Q17AX2","aae-mir-34-5p"
"Q17AX2","Cell periphery"
"Q17CP4","aae-mir-34-5p"
"Q17CP4","Cell periphery"
"Q17CP5","aae-mir-34-5p"
"Q17CP5","Cell periphery"
"Q17D24","aae-mir-34-5p"
"Q17D24","Cell periphery"
"Q17DL2","aae-mir-34-5p"
"Q17DL2","Cell periphery"
"Q17E44","aae-mir-34-5p"
"Q17E44","Cell periphery"
"Q17EZ8","aae-mir-34-5p"
"Q17EZ8","Cell periphery"
"Q17FY6","aae-mir-34-5p"
"Q17FY6","Cell periphery"
"Q17G69","aae-mir-34-5p"
"Q17G69","Cell periphery"
"Q17G70","aae-mir-34-5p"
"Q17G70","Cell periphery"
"Q17GK3","aae-mir-34-5p"
"Q17GK3","Cell periphery"
"Q17GP4","aae-mir-34-5p"
"Q17GP4","Cell periphery"
"Q17HS6","aae-mir-34-5p"
"Q17HS6","Cell periphery"
"Q17K23","aae-mir-34-5p"
"Q17K23","Cell periphery"
"Q17MX1","aae-mir-34-5p"
"Q17MX1","Cell periphery"
"Q17MX6","aae-mir-34-5p"
"Q17MX6","Cell periphery"
"Q17MX7","aae-mir-34-5p"
"Q17MX7","Cell periphery"
"Q17N01","aae-mir-34-5p"
"Q17N01","Cell periphery"
"Q17N19","aae-mir-34-5p"
"Q17N19","Cell periphery"
"Q17N40","aae-mir-34-5p"
"Q17N40","Cell periphery"
"Q17NJ1","aae-mir-34-5p"
"Q17NJ1","Cell periphery"
"Q17NP6","aae-mir-34-5p"
"Q17NP6","Cell periphery"
"Q17PG3","aae-mir-34-5p"
"Q17PG3","Cell periphery"
"Q17PT9","aae-mir-34-5p"
"Q17PT9","Cell periphery"
"Q17PU2","aae-mir-34-5p"
"Q17PU2","Cell periphery"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","Animal organ development"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","Animal organ development"
"Q0IFC5","aae-mir-5119-5p"
"Q0IFC5","Animal organ development"
"Q16I15","aae-mir-5119-5p"
"Q16I15","Animal organ development"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","Animal organ development"
"Q16UC4","aae-mir-5119-5p"
"Q16UC4","Animal organ development"
"Q16WV5","aae-mir-5119-5p"
"Q16WV5","Animal organ development"
"Q16Y82","aae-mir-5119-5p"
"Q16Y82","Animal organ development"
"Q177S2","aae-mir-5119-5p"
"Q177S2","Animal organ development"
"Q17EB3","aae-mir-5119-5p"
"Q17EB3","Animal organ development"
"Q17EP7","aae-mir-5119-5p"
"Q17EP7","Animal organ development"
"Q17HA9","aae-mir-5119-5p"
"Q17HA9","Animal organ development"
"Q17IA0","aae-mir-5119-5p"
"Q17IA0","Animal organ development"
"Q17K20","aae-mir-5119-5p"
"Q17K20","Animal organ development"
"Q17LA6","aae-mir-5119-5p"
"Q17LA6","Animal organ development"
"Q17M42","aae-mir-5119-5p"
"Q17M42","Animal organ development"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","Biological regulation"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","Biological regulation"
"Q0IFC5","aae-mir-5119-5p"
"Q0IFC5","Biological regulation"
"Q16GV0","aae-mir-5119-5p"
"Q16GV0","Biological regulation"
"Q16H88","aae-mir-5119-5p"
"Q16H88","Biological regulation"
"Q16HN5","aae-mir-5119-5p"
"Q16HN5","Biological regulation"
"Q16I15","aae-mir-5119-5p"
"Q16I15","Biological regulation"
"Q16KP5","aae-mir-5119-5p"
"Q16KP5","Biological regulation"
"Q16L21","aae-mir-5119-5p"
"Q16L21","Biological regulation"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","Biological regulation"
"Q16M53","aae-mir-5119-5p"
"Q16M53","Biological regulation"
"Q16M54","aae-mir-5119-5p"
"Q16M54","Biological regulation"
"Q16NS4","aae-mir-5119-5p"
"Q16NS4","Biological regulation"
"Q16PW9","aae-mir-5119-5p"
"Q16PW9","Biological regulation"
"Q16PX0","aae-mir-5119-5p"
"Q16PX0","Biological regulation"
"Q16UC4","aae-mir-5119-5p"
"Q16UC4","Biological regulation"
"Q16UK1","aae-mir-5119-5p"
"Q16UK1","Biological regulation"
"Q16VR4","aae-mir-5119-5p"
"Q16VR4","Biological regulation"
"Q16WV5","aae-mir-5119-5p"
"Q16WV5","Biological regulation"
"Q16XQ1","aae-mir-5119-5p"
"Q16XQ1","Biological regulation"
"Q16Y82","aae-mir-5119-5p"
"Q16Y82","Biological regulation"
"Q171K9","aae-mir-5119-5p"
"Q171K9","Biological regulation"
"Q177S2","aae-mir-5119-5p"
"Q177S2","Biological regulation"
"Q17AZ6","aae-mir-5119-5p"
"Q17AZ6","Biological regulation"
"Q17E80","aae-mir-5119-5p"
"Q17E80","Biological regulation"
"Q17EB3","aae-mir-5119-5p"
"Q17EB3","Biological regulation"
"Q17EP7","aae-mir-5119-5p"
"Q17EP7","Biological regulation"
"Q17GH6","aae-mir-5119-5p"
"Q17GH6","Biological regulation"
"Q17GI1","aae-mir-5119-5p"
"Q17GI1","Biological regulation"
"Q17HA9","aae-mir-5119-5p"
"Q17HA9","Biological regulation"
"Q17IA0","aae-mir-5119-5p"
"Q17IA0","Biological regulation"
"Q17K20","aae-mir-5119-5p"
"Q17K20","Biological regulation"
"Q17LA6","aae-mir-5119-5p"
"Q17LA6","Biological regulation"
"Q17M42","aae-mir-5119-5p"
"Q17M42","Biological regulation"
"Q17MM5","aae-mir-5119-5p"
"Q17MM5","Biological regulation"
"Q1HQT7","aae-mir-5119-5p"
"Q1HQT7","Biological regulation"
"Q1HRW3","aae-mir-5119-5p"
"Q1HRW3","Biological regulation"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","Downregulation of ERBB2:ERBB3 signaling"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","Downregulation of ERBB2:ERBB3 signaling"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","Downregulation of ERBB2:ERBB3 signaling"
"Q16IW8","aae-mir-34-5p"
"Q16IW8","Axon terminus"
"Q16LS6","aae-mir-34-5p"
"Q16LS6","Axon terminus"
"Q16N83","aae-mir-34-5p"
"Q16N83","Axon terminus"
"Q16PP6","aae-mir-34-5p"
"Q16PP6","Axon terminus"
"Q170V1","aae-mir-34-5p"
"Q170V1","Axon terminus"
"Q179N7","aae-mir-34-5p"
"Q179N7","Axon terminus"
"Q179X5","aae-mir-34-5p"
"Q179X5","Axon terminus"
"Q17CG1","aae-mir-34-5p"
"Q17CG1","Axon terminus"
"Q17E44","aae-mir-34-5p"
"Q17E44","Axon terminus"
"Q17L66","aae-mir-34-5p"
"Q17L66","Axon terminus"
"Q17L67","aae-mir-34-5p"
"Q17L67","Axon terminus"
"Q16IW8","aae-mir-34-5p"
"Q16IW8","Distal axon"
"Q16LS6","aae-mir-34-5p"
"Q16LS6","Distal axon"
"Q16N83","aae-mir-34-5p"
"Q16N83","Distal axon"
"Q16PP6","aae-mir-34-5p"
"Q16PP6","Distal axon"
"Q170V1","aae-mir-34-5p"
"Q170V1","Distal axon"
"Q179N7","aae-mir-34-5p"
"Q179N7","Distal axon"
"Q179X5","aae-mir-34-5p"
"Q179X5","Distal axon"
"Q17C39","aae-mir-34-5p"
"Q17C39","Distal axon"
"Q17CG1","aae-mir-34-5p"
"Q17CG1","Distal axon"
"Q17E44","aae-mir-34-5p"
"Q17E44","Distal axon"
"Q17L66","aae-mir-34-5p"
"Q17L66","Distal axon"
"Q17L67","aae-mir-34-5p"
"Q17L67","Distal axon"
"Q17MX1","aae-mir-34-5p"
"Q17MX1","Distal axon"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","Cell fate specification involved in pattern specification"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","Cell fate specification involved in pattern specification"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","Cell fate specification involved in pattern specification"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","Central nervous system development"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","Central nervous system development"
"Q0IFC5","aae-mir-5119-5p"
"Q0IFC5","Central nervous system development"
"Q16I15","aae-mir-5119-5p"
"Q16I15","Central nervous system development"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","Central nervous system development"
"Q16UC4","aae-mir-5119-5p"
"Q16UC4","Central nervous system development"
"Q16Y82","aae-mir-5119-5p"
"Q16Y82","Central nervous system development"
"Q17EB3","aae-mir-5119-5p"
"Q17EB3","Central nervous system development"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","Cell differentiation"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","Cell differentiation"
"Q0IFC5","aae-mir-5119-5p"
"Q0IFC5","Cell differentiation"
"Q16I15","aae-mir-5119-5p"
"Q16I15","Cell differentiation"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","Cell differentiation"
"Q16M53","aae-mir-5119-5p"
"Q16M53","Cell differentiation"
"Q16M54","aae-mir-5119-5p"
"Q16M54","Cell differentiation"
"Q16UC4","aae-mir-5119-5p"
"Q16UC4","Cell differentiation"
"Q16Y82","aae-mir-5119-5p"
"Q16Y82","Cell differentiation"
"Q177S2","aae-mir-5119-5p"
"Q177S2","Cell differentiation"
"Q17AZ6","aae-mir-5119-5p"
"Q17AZ6","Cell differentiation"
"Q17EB3","aae-mir-5119-5p"
"Q17EB3","Cell differentiation"
"Q17GI1","aae-mir-5119-5p"
"Q17GI1","Cell differentiation"
"Q17HA9","aae-mir-5119-5p"
"Q17HA9","Cell differentiation"
"Q17HG6","aae-mir-5119-5p"
"Q17HG6","Cell differentiation"
"Q17IA0","aae-mir-5119-5p"
"Q17IA0","Cell differentiation"
"Q17K20","aae-mir-5119-5p"
"Q17K20","Cell differentiation"
"Q17M42","aae-mir-5119-5p"
"Q17M42","Cell differentiation"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","Digestive tract development"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","Digestive tract development"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","Digestive tract development"
"Q16UC4","aae-mir-5119-5p"
"Q16UC4","Digestive tract development"
"Q16Y82","aae-mir-5119-5p"
"Q16Y82","Digestive tract development"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","Positive regulation of epithelial cell migration"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","Positive regulation of epithelial cell migration"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","Positive regulation of epithelial cell migration"
"Q16Y82","aae-mir-5119-5p"
"Q16Y82","Positive regulation of epithelial cell migration"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","Regulation of cell differentiation"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","Regulation of cell differentiation"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","Regulation of cell differentiation"
"Q16UC4","aae-mir-5119-5p"
"Q16UC4","Regulation of cell differentiation"
"Q16XQ1","aae-mir-5119-5p"
"Q16XQ1","Regulation of cell differentiation"
"Q16Y82","aae-mir-5119-5p"
"Q16Y82","Regulation of cell differentiation"
"Q177S2","aae-mir-5119-5p"
"Q177S2","Regulation of cell differentiation"
"Q17M42","aae-mir-5119-5p"
"Q17M42","Regulation of cell differentiation"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","Cellular process"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","Cellular process"
"Q0IFC5","aae-mir-5119-5p"
"Q0IFC5","Cellular process"
"Q16FV7","aae-mir-5119-5p"
"Q16FV7","Cellular process"
"Q16GV0","aae-mir-5119-5p"
"Q16GV0","Cellular process"
"Q16H88","aae-mir-5119-5p"
"Q16H88","Cellular process"
"Q16I15","aae-mir-5119-5p"
"Q16I15","Cellular process"
"Q16KP5","aae-mir-5119-5p"
"Q16KP5","Cellular process"
"Q16L21","aae-mir-5119-5p"
"Q16L21","Cellular process"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","Cellular process"
"Q16M53","aae-mir-5119-5p"
"Q16M53","Cellular process"
"Q16M54","aae-mir-5119-5p"
"Q16M54","Cellular process"
"Q16NS4","aae-mir-5119-5p"
"Q16NS4","Cellular process"
"Q16PW9","aae-mir-5119-5p"
"Q16PW9","Cellular process"
"Q16PX0","aae-mir-5119-5p"
"Q16PX0","Cellular process"
"Q16UC4","aae-mir-5119-5p"
"Q16UC4","Cellular process"
"Q16UK1","aae-mir-5119-5p"
"Q16UK1","Cellular process"
"Q16VF3","aae-mir-5119-5p"
"Q16VF3","Cellular process"
"Q16VR4","aae-mir-5119-5p"
"Q16VR4","Cellular process"
"Q16WV5","aae-mir-5119-5p"
"Q16WV5","Cellular process"
"Q16XQ1","aae-mir-5119-5p"
"Q16XQ1","Cellular process"
"Q16Y82","aae-mir-5119-5p"
"Q16Y82","Cellular process"
"Q16YQ3","aae-mir-5119-5p"
"Q16YQ3","Cellular process"
"Q16ZY1","aae-mir-5119-5p"
"Q16ZY1","Cellular process"
"Q171K9","aae-mir-5119-5p"
"Q171K9","Cellular process"
"Q172J0","aae-mir-5119-5p"
"Q172J0","Cellular process"
"Q173C1","aae-mir-5119-5p"
"Q173C1","Cellular process"
"Q174F7","aae-mir-5119-5p"
"Q174F7","Cellular process"
"Q177S2","aae-mir-5119-5p"
"Q177S2","Cellular process"
"Q17AZ6","aae-mir-5119-5p"
"Q17AZ6","Cellular process"
"Q17B63","aae-mir-5119-5p"
"Q17B63","Cellular process"
"Q17CP3","aae-mir-5119-5p"
"Q17CP3","Cellular process"
"Q17DX6","aae-mir-5119-5p"
"Q17DX6","Cellular process"
"Q17E80","aae-mir-5119-5p"
"Q17E80","Cellular process"
"Q17EB3","aae-mir-5119-5p"
"Q17EB3","Cellular process"
"Q17EP7","aae-mir-5119-5p"
"Q17EP7","Cellular process"
"Q17GI1","aae-mir-5119-5p"
"Q17GI1","Cellular process"
"Q17GS0","aae-mir-5119-5p"
"Q17GS0","Cellular process"
"Q17HA9","aae-mir-5119-5p"
"Q17HA9","Cellular process"
"Q17HG6","aae-mir-5119-5p"
"Q17HG6","Cellular process"
"Q17IA0","aae-mir-5119-5p"
"Q17IA0","Cellular process"
"Q17K20","aae-mir-5119-5p"
"Q17K20","Cellular process"
"Q17K95","aae-mir-5119-5p"
"Q17K95","Cellular process"
"Q17KG8","aae-mir-5119-5p"
"Q17KG8","Cellular process"
"Q17M42","aae-mir-5119-5p"
"Q17M42","Cellular process"
"Q17MM5","aae-mir-5119-5p"
"Q17MM5","Cellular process"
"Q1HRW3","aae-mir-5119-5p"
"Q1HRW3","Cellular process"
"Q16M53","aae-mir-5119-5p"
"Q16M53","Neuronal ribonucleoprotein granule"
"Q16M54","aae-mir-5119-5p"
"Q16M54","Neuronal ribonucleoprotein granule"
"Q16NS4","aae-mir-5119-5p"
"Q16NS4","Neuronal ribonucleoprotein granule"
"Q16I15","aae-mir-5119-5p"
"Q16I15","Regulation of actin filament organization"
"Q16VR4","aae-mir-5119-5p"
"Q16VR4","Regulation of actin filament organization"
"Q16WV5","aae-mir-5119-5p"
"Q16WV5","Regulation of actin filament organization"
"Q17EB3","aae-mir-5119-5p"
"Q17EB3","Regulation of actin filament organization"
"Q17M42","aae-mir-5119-5p"
"Q17M42","Regulation of actin filament organization"
"J9EAF0","aae-mir-34-5p"
"J9EAF0","Membrane"
"J9EAN8","aae-mir-34-5p"
"J9EAN8","Membrane"
"J9HIM6","aae-mir-34-5p"
"J9HIM6","Membrane"
"Q0C7B1","aae-mir-34-5p"
"Q0C7B1","Membrane"
"Q0IEP7","aae-mir-34-5p"
"Q0IEP7","Membrane"
"Q0IF14","aae-mir-34-5p"
"Q0IF14","Membrane"
"Q16EE7","aae-mir-34-5p"
"Q16EE7","Membrane"
"Q16EP6","aae-mir-34-5p"
"Q16EP6","Membrane"
"Q16F21","aae-mir-34-5p"
"Q16F21","Membrane"
"Q16FK4","aae-mir-34-5p"
"Q16FK4","Membrane"
"Q16GL8","aae-mir-34-5p"
"Q16GL8","Membrane"
"Q16GZ8","aae-mir-34-5p"
"Q16GZ8","Membrane"
"Q16HK0","aae-mir-34-5p"
"Q16HK0","Membrane"
"Q16IG3","aae-mir-34-5p"
"Q16IG3","Membrane"
"Q16IW8","aae-mir-34-5p"
"Q16IW8","Membrane"
"Q16J72","aae-mir-34-5p"
"Q16J72","Membrane"
"Q16KH2","aae-mir-34-5p"
"Q16KH2","Membrane"
"Q16LG8","aae-mir-34-5p"
"Q16LG8","Membrane"
"Q16LQ3","aae-mir-34-5p"
"Q16LQ3","Membrane"
"Q16LS6","aae-mir-34-5p"
"Q16LS6","Membrane"
"Q16LX7","aae-mir-34-5p"
"Q16LX7","Membrane"
"Q16MJ6","aae-mir-34-5p"
"Q16MJ6","Membrane"
"Q16MK6","aae-mir-34-5p"
"Q16MK6","Membrane"
"Q16ML9","aae-mir-34-5p"
"Q16ML9","Membrane"
"Q16MM0","aae-mir-34-5p"
"Q16MM0","Membrane"
"Q16MX5","aae-mir-34-5p"
"Q16MX5","Membrane"
"Q16N83","aae-mir-34-5p"
"Q16N83","Membrane"
"Q16N99","aae-mir-34-5p"
"Q16N99","Membrane"
"Q16NP6","aae-mir-34-5p"
"Q16NP6","Membrane"
"Q16P14","aae-mir-34-5p"
"Q16P14","Membrane"
"Q16P38","aae-mir-34-5p"
"Q16P38","Membrane"
"Q16PP6","aae-mir-34-5p"
"Q16PP6","Membrane"
"Q16QH9","aae-mir-34-5p"
"Q16QH9","Membrane"
"Q16QS7","aae-mir-34-5p"
"Q16QS7","Membrane"
"Q16QU1","aae-mir-34-5p"
"Q16QU1","Membrane"
"Q16R23","aae-mir-34-5p"
"Q16R23","Membrane"
"Q16RK1","aae-mir-34-5p"
"Q16RK1","Membrane"
"Q16RP7","aae-mir-34-5p"
"Q16RP7","Membrane"
"Q16RY8","aae-mir-34-5p"
"Q16RY8","Membrane"
"Q16S36","aae-mir-34-5p"
"Q16S36","Membrane"
"Q16SB0","aae-mir-34-5p"
"Q16SB0","Membrane"
"Q16SI7","aae-mir-34-5p"
"Q16SI7","Membrane"
"Q16SL7","aae-mir-34-5p"
"Q16SL7","Membrane"
"Q16TV9","aae-mir-34-5p"
"Q16TV9","Membrane"
"Q16UK9","aae-mir-34-5p"
"Q16UK9","Membrane"
"Q16UU9","aae-mir-34-5p"
"Q16UU9","Membrane"
"Q16W03","aae-mir-34-5p"
"Q16W03","Membrane"
"Q16WA7","aae-mir-34-5p"
"Q16WA7","Membrane"
"Q16WF1","aae-mir-34-5p"
"Q16WF1","Membrane"
"Q16WU6","aae-mir-34-5p"
"Q16WU6","Membrane"
"Q16XA3","aae-mir-34-5p"
"Q16XA3","Membrane"
"Q16XT3","aae-mir-34-5p"
"Q16XT3","Membrane"
"Q16Y37","aae-mir-34-5p"
"Q16Y37","Membrane"
"Q16YP6","aae-mir-34-5p"
"Q16YP6","Membrane"
"Q16Z01","aae-mir-34-5p"
"Q16Z01","Membrane"
"Q16Z71","aae-mir-34-5p"
"Q16Z71","Membrane"
"Q170D7","aae-mir-34-5p"
"Q170D7","Membrane"
"Q170K4","aae-mir-34-5p"
"Q170K4","Membrane"
"Q170K8","aae-mir-34-5p"
"Q170K8","Membrane"
"Q170K9","aae-mir-34-5p"
"Q170K9","Membrane"
"Q170V1","aae-mir-34-5p"
"Q170V1","Membrane"
"Q171J8","aae-mir-34-5p"
"Q171J8","Membrane"
"Q171N7","aae-mir-34-5p"
"Q171N7","Membrane"
"Q172J7","aae-mir-34-5p"
"Q172J7","Membrane"
"Q172L3","aae-mir-34-5p"
"Q172L3","Membrane"
"Q173B0","aae-mir-34-5p"
"Q173B0","Membrane"
"Q173U8","aae-mir-34-5p"
"Q173U8","Membrane"
"Q174W8","aae-mir-34-5p"
"Q174W8","Membrane"
"Q176W7","aae-mir-34-5p"
"Q176W7","Membrane"
"Q176Y4","aae-mir-34-5p"
"Q176Y4","Membrane"
"Q178E9","aae-mir-34-5p"
"Q178E9","Membrane"
"Q179E9","aae-mir-34-5p"
"Q179E9","Membrane"
"Q179N7","aae-mir-34-5p"
"Q179N7","Membrane"
"Q179Z3","aae-mir-34-5p"
"Q179Z3","Membrane"
"Q17AC7","aae-mir-34-5p"
"Q17AC7","Membrane"
"Q17AJ3","aae-mir-34-5p"
"Q17AJ3","Membrane"
"Q17AX2","aae-mir-34-5p"
"Q17AX2","Membrane"
"Q17BE2","aae-mir-34-5p"
"Q17BE2","Membrane"
"Q17CG1","aae-mir-34-5p"
"Q17CG1","Membrane"
"Q17CP4","aae-mir-34-5p"
"Q17CP4","Membrane"
"Q17CP5","aae-mir-34-5p"
"Q17CP5","Membrane"
"Q17D24","aae-mir-34-5p"
"Q17D24","Membrane"
"Q17DL2","aae-mir-34-5p"
"Q17DL2","Membrane"
"Q17E44","aae-mir-34-5p"
"Q17E44","Membrane"
"Q17EZ8","aae-mir-34-5p"
"Q17EZ8","Membrane"
"Q17F07","aae-mir-34-5p"
"Q17F07","Membrane"
"Q17F08","aae-mir-34-5p"
"Q17F08","Membrane"
"Q17F44","aae-mir-34-5p"
"Q17F44","Membrane"
