"uniprot_id","enriched_term"
"Q17DL2","Post-embryonic appendage morphogenesis"
"Q17E44","Post-embryonic appendage morphogenesis"
"Q17EP7","Post-embryonic appendage morphogenesis"
"Q17G69","Post-embryonic appendage morphogenesis"
"Q17HS6","Post-embryonic appendage morphogenesis"
"Q17IA0","Post-embryonic appendage morphogenesis"
"Q17K67","Post-embryonic appendage morphogenesis"
"Q17K68","Post-embryonic appendage morphogenesis"
"Q0IE98","Compound eye development"
"Q0IE99","Compound eye development"
"Q16FK4","Compound eye development"
"Q16IN4","Compound eye development"
"Q16L96","Compound eye development"
"Q16R65","Compound eye development"
"Q16W03","Compound eye development"
"Q16YG3","Compound eye development"
"Q16YG8","Compound eye development"
"Q177R3","Compound eye development"
"Q17BY7","Compound eye development"
"Q17C93","Compound eye development"
"Q17EP7","Compound eye development"
"Q17F07","Compound eye development"
"Q17F08","Compound eye development"
"Q17GP3","Compound eye development"
"Q17HA9","Compound eye development"
"Q17IA0","Compound eye development"
"Q17J33","Compound eye development"
"Q17K20","Compound eye development"
"Q17MX6","Compound eye development"
"Q17NC1","Compound eye development"
"Q17NP6","Compound eye development"
"J9HTV7","Imaginal disc development"
"Q0C7B1","Imaginal disc development"
"Q0IE98","Imaginal disc development"
"Q0IE99","Imaginal disc development"
"Q16I15","Imaginal disc development"
"Q16KQ8","Imaginal disc development"
"Q16KQ9","Imaginal disc development"
"Q16KR0","Imaginal disc development"
"Q16LU2","Imaginal disc development"
"Q16R65","Imaginal disc development"
"Q16SB0","Imaginal disc development"
"Q16TM2","Imaginal disc development"
"Q16U87","Imaginal disc development"
"Q16W03","Imaginal disc development"
"Q16WV5","Imaginal disc development"
"Q16Y82","Imaginal disc development"
"Q16YG3","Imaginal disc development"
"Q16YG8","Imaginal disc development"
"Q16YZ8","Imaginal disc development"
"Q16YZ9","Imaginal disc development"
"Q170K4","Imaginal disc development"
"Q170K8","Imaginal disc development"
"Q174W8","Imaginal disc development"
"Q17BY7","Imaginal disc development"
"Q17DL2","Imaginal disc development"
"Q17E44","Imaginal disc development"
"Q17EB3","Imaginal disc development"
"Q17EP7","Imaginal disc development"
"Q17G69","Imaginal disc development"
"Q17HS6","Imaginal disc development"
"Q17IA0","Imaginal disc development"
"Q17JY3","Imaginal disc development"
"Q17K67","Imaginal disc development"
"Q17K68","Imaginal disc development"
"Q0C7B1","Positive regulation of developmental process"
"Q16NS4","Positive regulation of developmental process"
"Q16PP6","Positive regulation of developmental process"
"Q16RU6","Positive regulation of developmental process"
"Q16SB0","Positive regulation of developmental process"
"Q16WV5","Positive regulation of developmental process"
"Q16XQ1","Positive regulation of developmental process"
"Q16XT5","Positive regulation of developmental process"
"Q16Y82","Positive regulation of developmental process"
"Q16Z01","Positive regulation of developmental process"
"Q174K3","Positive regulation of developmental process"
"Q178K1","Positive regulation of developmental process"
"Q178N5","Positive regulation of developmental process"
"Q17EP7","Positive regulation of developmental process"
"Q17GF2","Positive regulation of developmental process"
"Q17HS6","Positive regulation of developmental process"
"Q17J33","Positive regulation of developmental process"
"Q17M42","Positive regulation of developmental process"
"Q17MT6","Positive regulation of developmental process"
"Q17P09","Positive regulation of developmental process"
"Q0IE98","Sensory organ morphogenesis"
"Q0IE99","Sensory organ morphogenesis"
"Q0IG29","Sensory organ morphogenesis"
"Q16FK4","Sensory organ morphogenesis"
"Q16IN4","Sensory organ morphogenesis"
"Q16L96","Sensory organ morphogenesis"
"Q16LU2","Sensory organ morphogenesis"
"Q16W03","Sensory organ morphogenesis"
"Q16YG3","Sensory organ morphogenesis"
"Q16YG8","Sensory organ morphogenesis"
"Q177R3","Sensory organ morphogenesis"
"Q17C93","Sensory organ morphogenesis"
"Q17F07","Sensory organ morphogenesis"
"Q17F08","Sensory organ morphogenesis"
"Q17GP3","Sensory organ morphogenesis"
"Q17HA9","Sensory organ morphogenesis"
"Q17J33","Sensory organ morphogenesis"
"Q17K20","Sensory organ morphogenesis"
"Q17MX1","Sensory organ morphogenesis"
"Q17MX6","Sensory organ morphogenesis"
"Q17MX7","Sensory organ morphogenesis"
"Q17NC1","Sensory organ morphogenesis"
"Q17NP6","Sensory organ morphogenesis"
"Q0C7B1","Imaginal disc-derived appendage morphogenesis"
"Q0IE98","Imaginal disc-derived appendage morphogenesis"
"Q0IE99","Imaginal disc-derived appendage morphogenesis"
"Q16KQ8","Imaginal disc-derived appendage morphogenesis"
"Q16KQ9","Imaginal disc-derived appendage morphogenesis"
"Q16KR0","Imaginal disc-derived appendage morphogenesis"
"Q16LU2","Imaginal disc-derived appendage morphogenesis"
"Q16R65","Imaginal disc-derived appendage morphogenesis"
"Q16SB0","Imaginal disc-derived appendage morphogenesis"
"Q16TM2","Imaginal disc-derived appendage morphogenesis"
"Q16U87","Imaginal disc-derived appendage morphogenesis"
"Q16W03","Imaginal disc-derived appendage morphogenesis"
"Q16WV5","Imaginal disc-derived appendage morphogenesis"
"Q170K4","Imaginal disc-derived appendage morphogenesis"
"Q174W8","Imaginal disc-derived appendage morphogenesis"
"Q17BY7","Imaginal disc-derived appendage morphogenesis"
"Q17DL2","Imaginal disc-derived appendage morphogenesis"
"Q17E44","Imaginal disc-derived appendage morphogenesis"
"Q17EP7","Imaginal disc-derived appendage morphogenesis"
"Q17G69","Imaginal disc-derived appendage morphogenesis"
"Q17HS6","Imaginal disc-derived appendage morphogenesis"
"Q17IA0","Imaginal disc-derived appendage morphogenesis"
"Q17K67","Imaginal disc-derived appendage morphogenesis"
"Q17K68","Imaginal disc-derived appendage morphogenesis"
"Q0C7B1","Regulation of cell communication"
"Q0IE98","Regulation of cell communication"
"Q0IE99","Regulation of cell communication"
"Q16F46","Regulation of cell communication"
"Q16G89","Regulation of cell communication"
"Q16HK0","Regulation of cell communication"
"Q16L21","Regulation of cell communication"
"Q16LB3","Regulation of cell communication"
"Q16LU2","Regulation of cell communication"
"Q16M53","Regulation of cell communication"
"Q16M54","Regulation of cell communication"
"Q16MG8","Regulation of cell communication"
"Q16PG7","Regulation of cell communication"
"Q16PP6","Regulation of cell communication"
"Q16PT5","Regulation of cell communication"
"Q16SB0","Regulation of cell communication"
"Q16U10","Regulation of cell communication"
"Q16U30","Regulation of cell communication"
"Q16VM1","Regulation of cell communication"
"Q16W03","Regulation of cell communication"
"Q16YG5","Regulation of cell communication"
"Q16YZ8","Regulation of cell communication"
"Q16YZ9","Regulation of cell communication"
"Q16Z01","Regulation of cell communication"
"Q170K8","Regulation of cell communication"
"Q171J8","Regulation of cell communication"
"Q174K3","Regulation of cell communication"
"Q175B9","Regulation of cell communication"
"Q177S2","Regulation of cell communication"
"Q178K1","Regulation of cell communication"
"Q179X5","Regulation of cell communication"
"Q17B43","Regulation of cell communication"
"Q17B44","Regulation of cell communication"
"Q17C93","Regulation of cell communication"
"Q17D24","Regulation of cell communication"
"Q17DL2","Regulation of cell communication"
"Q17E44","Regulation of cell communication"
"Q17EP1","Regulation of cell communication"
"Q17EP7","Regulation of cell communication"
"Q17G69","Regulation of cell communication"
"Q17GP3","Regulation of cell communication"
"Q17HS6","Regulation of cell communication"
"Q17IA0","Regulation of cell communication"
"Q17K20","Regulation of cell communication"
"Q17MX6","Regulation of cell communication"
"Q17MX7","Regulation of cell communication"
"Q17N19","Regulation of cell communication"
"Q17NT7","Regulation of cell communication"
"Q17P09","Regulation of cell communication"
"Q17PT9","Regulation of cell communication"
"Q17PU2","Regulation of cell communication"
"Q1HRW3","Regulation of cell communication"
"J9HFE1","Regulation of gene expression"
"J9HTV7","Regulation of gene expression"
"J9HYQ9","Regulation of gene expression"
"Q0C745","Regulation of gene expression"
"Q0IEV0","Regulation of gene expression"
"Q0IG29","Regulation of gene expression"
"Q0IGF7","Regulation of gene expression"
"Q16EM3","Regulation of gene expression"
"Q16G14","Regulation of gene expression"
"Q16HG5","Regulation of gene expression"
"Q16HN5","Regulation of gene expression"
"Q16I15","Regulation of gene expression"
"Q16I75","Regulation of gene expression"
"Q16II4","Regulation of gene expression"
"Q16II5","Regulation of gene expression"
"Q16IY0","Regulation of gene expression"
"Q16LB3","Regulation of gene expression"
"Q16M53","Regulation of gene expression"
"Q16M54","Regulation of gene expression"
"Q16M84","Regulation of gene expression"
"Q16MG8","Regulation of gene expression"
"Q16MM1","Regulation of gene expression"
"Q16N83","Regulation of gene expression"
"Q16N85","Regulation of gene expression"
"Q16PW9","Regulation of gene expression"
"Q16PX0","Regulation of gene expression"
"Q16R65","Regulation of gene expression"
"Q16RM1","Regulation of gene expression"
"Q16SL7","Regulation of gene expression"
"Q16TT9","Regulation of gene expression"
"Q16U41","Regulation of gene expression"
"Q16UC4","Regulation of gene expression"
"Q16UK1","Regulation of gene expression"
"Q16VZ3","Regulation of gene expression"
"Q16XT5","Regulation of gene expression"
"Q16XY9","Regulation of gene expression"
"Q16Y82","Regulation of gene expression"
"Q16YK5","Regulation of gene expression"
"Q16YV1","Regulation of gene expression"
"Q16ZB6","Regulation of gene expression"
"Q170B1","Regulation of gene expression"
"Q170B3","Regulation of gene expression"
"Q170V1","Regulation of gene expression"
"Q171J8","Regulation of gene expression"
"Q172D9","Regulation of gene expression"
"Q174C4","Regulation of gene expression"
"Q174K3","Regulation of gene expression"
"Q174S1","Regulation of gene expression"
"Q175B9","Regulation of gene expression"
"Q176B9","Regulation of gene expression"
"Q176R2","Regulation of gene expression"
"Q177R3","Regulation of gene expression"
"Q177S2","Regulation of gene expression"
"Q178K1","Regulation of gene expression"
"Q178N5","Regulation of gene expression"
"Q178X8","Regulation of gene expression"
"Q17A00","Regulation of gene expression"
"Q17AZ6","Regulation of gene expression"
"Q17BY7","Regulation of gene expression"
"Q17C29","Regulation of gene expression"
"Q17C93","Regulation of gene expression"
"Q17DB6","Regulation of gene expression"
"Q17E15","Regulation of gene expression"
"Q17E80","Regulation of gene expression"
"Q17EB3","Regulation of gene expression"
"Q17EP1","Regulation of gene expression"
"Q17EP7","Regulation of gene expression"
"Q17ET2","Regulation of gene expression"
"Q17F71","Regulation of gene expression"
"Q17FE8","Regulation of gene expression"
"Q17FE9","Regulation of gene expression"
"Q17FR0","Regulation of gene expression"
"Q17GH6","Regulation of gene expression"
"Q17HP2","Regulation of gene expression"
"Q17I67","Regulation of gene expression"
"Q17IC7","Regulation of gene expression"
"Q17IK5","Regulation of gene expression"
"Q17IM8","Regulation of gene expression"
"Q17K67","Regulation of gene expression"
"Q17K68","Regulation of gene expression"
"Q17KU1","Regulation of gene expression"
"Q17L66","Regulation of gene expression"
"Q17L67","Regulation of gene expression"
"Q17LA6","Regulation of gene expression"
"Q17M41","Regulation of gene expression"
"Q17MM5","Regulation of gene expression"
"Q17MX1","Regulation of gene expression"
"Q17NC1","Regulation of gene expression"
"Q17NE5","Regulation of gene expression"
"Q17NT7","Regulation of gene expression"
"Q1HQT7","Regulation of gene expression"
"Q1HR69","Regulation of gene expression"
"J9EBD1","Signal transduction"
"Q0C7B1","Signal transduction"
"Q0IE98","Signal transduction"
"Q0IE99","Signal transduction"
"Q16EE7","Signal transduction"
"Q16GL8","Signal transduction"
"Q16HK0","Signal transduction"
"Q16JQ4","Signal transduction"
"Q16KA6","Signal transduction"
"Q16KH2","Signal transduction"
"Q16KP5","Signal transduction"
"Q16L21","Signal transduction"
"Q16L96","Signal transduction"
"Q16LI4","Signal transduction"
"Q16LK0","Signal transduction"
"Q16LU2","Signal transduction"
"Q16N99","Signal transduction"
"Q16PA7","Signal transduction"
"Q16PP6","Signal transduction"
"Q16RU6","Signal transduction"
"Q16SB0","Signal transduction"
"Q16SL7","Signal transduction"
"Q16TD8","Signal transduction"
"Q16UU9","Signal transduction"
"Q16VA1","Signal transduction"
"Q16W03","Signal transduction"
"Q16WM1","Signal transduction"
"Q16WU6","Signal transduction"
"Q16WV5","Signal transduction"
"Q16Y82","Signal transduction"
"Q16YG3","Signal transduction"
"Q16YG5","Signal transduction"
"Q16YG8","Signal transduction"
"Q16YK1","Signal transduction"
"Q16Z01","Signal transduction"
"Q16Z71","Signal transduction"
"Q171J8","Signal transduction"
"Q171K9","Signal transduction"
"Q172J7","Signal transduction"
"Q174S1","Signal transduction"
"Q174W8","Signal transduction"
"Q178K1","Signal transduction"
"Q179A9","Signal transduction"
"Q179Z3","Signal transduction"
"Q17C39","Signal transduction"
"Q17C93","Signal transduction"
"Q17D24","Signal transduction"
"Q17E44","Signal transduction"
"Q17FU6","Signal transduction"
"Q17FU7","Signal transduction"
"Q17GI1","Signal transduction"
"Q17HS6","Signal transduction"
"Q17J05","Signal transduction"
"Q17J06","Signal transduction"
"Q17N19","Signal transduction"
"Q17NG8","Signal transduction"
"Q17NJ1","Signal transduction"
"Q17P09","Signal transduction"
"Q17PG3","Signal transduction"
"Q1HR69","Signal transduction"
"Q0IFC5","Synapse organization"
"Q16FK4","Synapse organization"
"Q16IW8","Synapse organization"
"Q16LS6","Synapse organization"
"Q16ND4","Synapse organization"
"Q16PP6","Synapse organization"
"Q171J8","Synapse organization"
"Q174K3","Synapse organization"
"Q174W8","Synapse organization"
"Q17AG5","Synapse organization"
"Q17CG1","Synapse organization"
"Q17E44","Synapse organization"
"Q17F07","Synapse organization"
"Q17F08","Synapse organization"
"Q17GF2","Synapse organization"
"Q17IA0","Synapse organization"
"Q17M42","Synapse organization"
"J9HTV7","Post-embryonic development"
"Q0C7B1","Post-embryonic development"
"Q0IE98","Post-embryonic development"
"Q0IE99","Post-embryonic development"
"Q16I75","Post-embryonic development"
"Q16KQ8","Post-embryonic development"
"Q16KQ9","Post-embryonic development"
"Q16KR0","Post-embryonic development"
"Q16LU2","Post-embryonic development"
"Q16R65","Post-embryonic development"
"Q16RM1","Post-embryonic development"
"Q16SB0","Post-embryonic development"
"Q16TM2","Post-embryonic development"
"Q16U87","Post-embryonic development"
"Q16W03","Post-embryonic development"
"Q16WV5","Post-embryonic development"
"Q16Y82","Post-embryonic development"
"Q170K4","Post-embryonic development"
"Q170K8","Post-embryonic development"
"Q171J8","Post-embryonic development"
"Q174W8","Post-embryonic development"
"Q177S2","Post-embryonic development"
"Q17A00","Post-embryonic development"
"Q17BY7","Post-embryonic development"
"Q17DB6","Post-embryonic development"
"Q17DL2","Post-embryonic development"
"Q17E44","Post-embryonic development"
"Q17EP7","Post-embryonic development"
"Q17G69","Post-embryonic development"
"Q17HA9","Post-embryonic development"
"Q17HS6","Post-embryonic development"
"Q17IA0","Post-embryonic development"
"Q17K67","Post-embryonic development"
"Q17K68","Post-embryonic development"
"Q17KU1","Post-embryonic development"
"Q17MT6","Post-embryonic development"
"Q17NE5","Post-embryonic development"
"Q16I88","Chemotaxis"
"Q16N85","Chemotaxis"
"Q16R23","Chemotaxis"
"Q16R65","Chemotaxis"
"Q16SB0","Chemotaxis"
"Q16WF1","Chemotaxis"
"Q16WM1","Chemotaxis"
"Q16XT3","Chemotaxis"
"Q16Y82","Chemotaxis"
"Q16YZ8","Chemotaxis"
"Q16YZ9","Chemotaxis"
"Q170K8","Chemotaxis"
"Q171J8","Chemotaxis"
"Q174W8","Chemotaxis"
"Q17BY7","Chemotaxis"
"Q17C39","Chemotaxis"
"Q17HG6","Chemotaxis"
"Q17HS6","Chemotaxis"
"Q17I67","Chemotaxis"
"Q17MX6","Chemotaxis"
"Q17MX7","Chemotaxis"
"Q17N01","Chemotaxis"
"Q17PG3","Chemotaxis"
"Q16IY0","Translation repressor activity"
"Q16M53","Translation repressor activity"
"Q16M54","Translation repressor activity"
"Q16N83","Translation repressor activity"
"Q170V1","Translation repressor activity"
"Q174C4","Translation repressor activity"
"Q177R3","Translation repressor activity"
"Q17NC1","Translation repressor activity"
"Q16EE7","Positive regulation of cell junction assembly"
"Q16N99","Positive regulation of cell junction assembly"
"Q16PP6","Positive regulation of cell junction assembly"
"Q16RU6","Positive regulation of cell junction assembly"
"Q16SB0","Positive regulation of cell junction assembly"
"Q16WV5","Positive regulation of cell junction assembly"
"Q17HS6","Positive regulation of cell junction assembly"
"Q17M42","Positive regulation of cell junction assembly"
